20150605020418,00-00-00-00-00-03,10.0.0.1,10.0.0.3,1,4,392,9,958000000,0,0,2,131000000,0.000000
20150605020418,00-00-00-00-00-02,10.0.0.3,10.0.0.1,1,4,392,9,934000000,0,0,2,131000000,0.000000
20150605020418,00-00-00-00-00-02,10.0.0.1,10.0.0.3,1,4,392,9,953000000,0,0,2,131000000,0.000000
20150605020418,00-00-00-00-00-01,10.0.0.3,10.0.0.1,1,4,392,9,937000000,0,0,2,132000000,0.000000
20150605020418,00-00-00-00-00-01,10.0.0.1,10.0.0.3,1,5,490,20,350000000,0,0,2,132000000,0.000000
20150605020418,00-00-00-00-00-03,10.0.0.3,10.0.0.1,1,4,392,10,980000000,0,0,1,70000000,0.000000
20150605020418,00-00-00-00-00-03,10.0.0.1,10.0.0.3,1,4,392,11,28000000,0,0,2,-930000000,0.000000
20150605020418,00-00-00-00-00-02,10.0.0.3,10.0.0.1,1,4,392,11,4000000,0,0,2,-930000000,0.000000
20150605020418,00-00-00-00-00-02,10.0.0.1,10.0.0.3,1,4,392,11,23000000,0,0,2,-930000000,0.000000
20150605020418,00-00-00-00-00-01,10.0.0.3,10.0.0.1,1,4,392,11,7000000,0,0,2,-930000000,0.000000
20150605020418,00-00-00-00-00-01,10.0.0.1,10.0.0.3,1,5,490,21,420000000,0,0,1,70000000,0.000000
20150605020418,00-00-00-00-00-03,10.0.0.3,10.0.0.1,1,4,392,11,981000000,0,0,1,1000000,0.000000
20150605020418,00-00-00-00-00-03,10.0.0.1,10.0.0.3,1,4,392,12,29000000,0,0,1,1000000,0.000000
20150605020418,00-00-00-00-00-02,10.0.0.3,10.0.0.1,1,4,392,12,5000000,0,0,1,1000000,0.000000
20150605020418,00-00-00-00-00-02,10.0.0.1,10.0.0.3,1,4,392,12,24000000,0,0,1,1000000,0.000000
20150605020418,00-00-00-00-00-01,10.0.0.3,10.0.0.1,1,4,392,12,8000000,0,0,1,1000000,0.000000
20150605020418,00-00-00-00-00-01,10.0.0.1,10.0.0.3,1,5,490,22,421000000,0,0,1,1000000,0.000000
20150605020418,00-00-00-00-00-03,10.0.0.3,10.0.0.1,1,4,392,13,114000000,0,0,2,-867000000,0.000000
20150605020418,00-00-00-00-00-03,10.0.0.1,10.0.0.3,1,4,392,13,162000000,0,0,1,133000000,0.000000
20150605020418,00-00-00-00-00-02,10.0.0.3,10.0.0.1,1,4,392,13,139000000,0,0,1,134000000,0.000000
20150605020418,00-00-00-00-00-02,10.0.0.1,10.0.0.3,1,4,392,13,158000000,0,0,1,134000000,0.000000
20150605020418,00-00-00-00-00-01,10.0.0.3,10.0.0.1,1,4,392,13,141000000,0,0,1,133000000,0.000000
20150605020418,00-00-00-00-00-01,10.0.0.1,10.0.0.3,1,5,490,23,554000000,0,0,1,133000000,0.000000
